codgr;sougr;numlig;nojour;codal
508979;1;37;1;25539
470748;2;20;3;28479
348202;1;43;5;12071
497560;5;31;2;76576
285414;6;29;3;34932
479710;3;20;2;10001
13158;6;19;1;29737
450127;1;31;5;18389
102585;1;11;5;24028
412168;1;2;1;7481
16668;3;19;2;6992
47293;6;32;1;75780
477413;1;9;2;20435
105343;1;30;2;30774
40608;1;21;2;25272
262982;6;32;1;77286
95986;4;30;1;31085
206450;4;10;2;11374
441906;7;30;1;30073
49928;5;2;1;7810
389477;3;31;1;2412
489823;4;2;1;7801
400336;4;12;3;21474
149233;1;19;1;28721
104225;4;39;1;8672
477798;3;11;1;91976
341740;7;1;1;7171
462828;6;11;1;90911
518584;7;9;1;20015
157973;3;2;1;7598
121430;2;36;3;18605
346117;4;1;1;7443
397906;6;31;1;78675
228147;1;34;7;3714
114776;5;42;2;10339
25307;1;30;1;29976
508305;1;21;2;25856
523912;3;21;2;9459
220110;3;30;3;30877
91241;6;32;1;2487
538470;2;19;3;30142
224071;5;9;2;21473
503978;5;32;2;21258
544046;7;9;3;20883
202031;2;43;3;11557
249775;5;31;3;18178
153039;1;13;2;8101
172599;1;2;1;7682
328879;1;21;2;9858
239150;4;1;1;7037
172037;4;31;1;76823
533071;5;1;1;7267
303605;4;19;2;7784
340921;4;39;1;25734
504212;4;17;2;5113
70722;3;31;3;18499
342415;5;32;4;17866
20446;7;30;2;30799
146357;3;1;1;7260
467988;7;1;1;7157
238112;2;2;1;7581
469180;4;11;1;10507
271378;6;32;1;2860
447840;3;31;3;18277
74973;2;34;3;18086
518906;4;9;1;19475
350589;5;23;6;21135
128242;4;31;1;75674
205773;7;4;1;9454
38455;6;20;2;29615
196218;7;11;2;11324
91450;2;41;1;15968
281217;5;33;6;19758
332865;4;31;3;18268
510468;3;2;1;8014
229197;5;36;1;6803
394891;4;39;2;25509
533178;2;4;1;9478
348834;4;26;1;12294
430517;6;27;2;19356
524065;3;1;1;7296
273722;3;31;7;18290
395313;2;19;2;6579
497865;6;9;1;22409
408897;3;23;1;29321
256200;3;21;3;9518
494321;6;2;1;7591
529408;1;2;1;7699
287984;4;8;1;23483
475112;2;12;1;91015
375704;4;32;2;18005
115690;1;34;6;20136
15162;5;30;2;31098
555493;2;23;4;19047
545397;2;21;2;27393
147139;6;30;1;31140
541376;3;9;1;13691
350512;3;2;1;7532
395908;5;34;4;17668
246367;5;30;3;30896
397927;2;34;7;4092
111429;1;43;2;11918
538687;1;18;2;6539
117083;6;23;5;19804
359033;3;22;4;23644
140758;6;31;1;17588
375907;1;9;3;20965
194553;6;32;2;18074
95281;1;35;4;13112
253;3;14;2;7078
528240;2;31;1;2168
499870;2;22;4;16436
72138;6;29;2;80114
513180;1;39;1;24771
471929;3;12;1;92254
69108;2;19;1;97845
41135;4;32;3;77409
512234;2;9;2;20676
327807;5;20;2;9079
403515;4;20;2;9439
78296;4;5;2;29917
549353;3;22;3;22798
356695;5;32;2;17690
510431;6;30;2;30970
149586;7;41;2;13394
284415;5;2;1;8481
536022;5;29;1;15853
488932;3;1;2;34437
232688;4;2;1;7856
454812;7;1;1;7212
252402;7;34;5;18144
516526;4;39;1;25150
391700;4;9;2;20808
396200;3;23;5;20047
549953;7;19;6;31279
116496;2;1;1;7181
203727;4;39;1;24957
239192;7;18;2;9276
190858;1;23;2;91816
308890;3;27;4;18482
495560;2;31;1;76876
409478;1;18;2;7877
464419;3;20;1;29580
25187;3;23;3;19298
427697;1;1;1;7439
539100;7;1;1;7151
453137;1;32;5;18609
28670;3;21;2;9689
522876;2;10;1;13291
253633;3;21;3;25313
139914;7;1;1;7336
505106;7;32;2;77276
241374;5;22;2;19654
534978;7;32;3;17572
29406;3;29;1;31419
391901;3;3;1;8395
543853;4;9;2;19823
244785;5;30;2;80671
280158;7;17;1;31869
265360;1;34;4;18293
479023;2;9;3;19966
500359;7;11;2;91143
536661;2;30;3;31138
477842;3;20;1;30977
476874;4;31;5;18231
534148;1;8;2;22154
296581;1;31;2;17337
120768;1;32;1;19884
384078;7;20;1;29415
415549;6;35;3;17801
306998;2;1;1;7117
122376;2;31;5;17827
401888;5;12;2;10075
532134;4;35;1;17186
379995;2;39;1;25023
190740;4;9;1;20509
269649;4;29;3;30865
499276;7;1;1;7291
453095;4;9;2;19839
294058;4;10;2;90492
513084;7;1;1;7151
64844;7;9;1;20409
333473;7;23;4;17587
373556;3;1;1;7230
316062;1;23;4;19235
529254;7;27;4;19212
115431;6;32;1;2590
231843;5;1;1;7091
537534;4;30;1;29410
9380;4;29;3;30859
166234;3;2;1;7643
69293;1;21;1;22729
215861;4;30;2;31005
119695;4;23;4;18679
373272;4;43;2;11546
186825;7;2;1;7597
271970;2;35;3;17579
30696;4;22;5;21593
214833;4;30;3;31236
181124;6;21;2;28311
262264;1;30;2;30933
291746;6;1;1;7411
196347;3;9;1;20208
100210;3;32;2;19460
475211;2;31;1;76918
40215;5;38;2;24815
514654;6;1;1;7185
475332;7;22;3;23219
490944;7;30;1;30934
513814;3;10;3;18835
428338;7;1;1;7186
495717;4;23;5;19412
154787;4;43;3;11127
535923;6;31;2;78285
521951;2;32;4;18429
96407;3;32;1;2883
555326;2;32;3;18170
138065;4;4;1;33409
178122;3;43;1;11910
27765;3;33;2;16816
482064;7;23;6;20014
38913;1;26;2;19680
332039;3;30;2;31082
447851;3;4;1;8307
339474;3;10;1;15466
179053;5;43;6;10515
200935;2;4;1;9106
253677;1;34;2;27775
94693;1;31;2;18238
526152;2;44;2;10941
69868;5;41;7;11419
417500;6;31;1;77030
319415;1;9;2;18998
77981;2;33;1;3801
488764;1;8;2;25633
317742;2;10;2;14108
346086;1;34;4;18437
242475;6;34;1;5475
33960;3;39;2;25101
72367;1;31;1;18083
189025;1;32;1;23248
495071;2;16;2;28087
237873;7;2;1;7803
499486;3;34;1;4196
534608;7;19;3;30473
207581;2;23;2;92296
471581;3;21;6;24607
117498;2;23;4;20643
62917;4;6;2;30018
165923;2;23;6;19980
254433;5;37;1;17917
351095;3;2;1;7692
484185;7;31;3;18282
512863;1;9;2;21465
199405;2;2;1;7578
235667;6;43;1;11058
496640;7;41;2;13139
454316;2;30;2;30927
516282;3;30;2;31283
92022;7;34;3;17423
246868;5;23;4;19619
88757;7;25;1;8444
187224;7;20;1;31172
298399;2;24;3;17643
456064;7;2;1;7653
299724;5;30;2;31262
145017;5;20;1;29256
359409;5;1;1;7228
536117;2;23;2;20949
224818;3;8;1;12127
232121;5;30;2;31472
240391;3;1;1;7358
105707;3;9;1;20372
501804;1;1;1;7276
182966;3;32;1;2653
419455;4;2;1;7927
187377;3;39;2;25176
464931;3;11;2;12546
451282;2;1;1;7170
316849;6;2;1;7377
236400;5;27;1;30324
338214;1;30;2;31044
362654;4;23;5;20240
290782;4;23;5;19410
76035;7;33;1;2225
329498;4;2;1;7659
82583;2;30;2;31247
228471;1;33;1;5916
203002;6;23;5;19477
97894;5;33;1;2997
153483;7;30;3;30790
16973;2;30;1;31006
165810;4;32;1;2616
423702;3;9;2;19603
490397;5;8;1;23772
191814;1;19;2;29668
212526;6;11;1;88995
88623;3;9;2;19325
77847;3;31;1;18529
170669;7;23;5;19735
470143;3;9;1;19511
511106;3;1;1;7176
384383;5;39;1;25107
553797;3;19;2;30480
369339;3;19;3;101251
429413;1;28;2;83644
328112;4;21;2;9627
552890;6;1;1;7141
267747;7;10;2;19804
221243;5;30;1;31082
92275;6;8;1;22609
382336;1;35;1;21073
198450;4;29;3;30900
448018;3;30;1;30997
497492;2;1;1;7299
373700;3;32;4;18313
376730;5;20;1;24977
508514;2;2;1;7558
56377;3;29;2;17562
418922;7;10;2;19656
214115;6;10;1;87000
50249;2;24;3;17879
478184;1;9;3;22479
255973;3;32;3;17935
497489;4;8;1;19412
456557;6;9;1;13332
508993;2;23;5;19623
46519;1;23;2;15603
405392;4;2;1;7627
90080;1;36;3;14118
211152;1;2;1;7528
74528;5;21;3;24907
343165;3;19;2;9559
174398;1;35;2;18387
249736;6;38;2;22767
465950;7;33;2;3208
112634;3;37;2;94828
64055;5;1;1;7336
112637;3;32;3;19716
71175;2;27;4;18650
384716;6;9;2;85270
293564;3;32;3;81684
394611;6;9;2;19956
150206;1;43;5;11217
375395;6;30;1;31621
92860;2;9;2;19862
551282;3;19;3;29587
356900;5;38;1;24459
331247;7;30;1;30673
216883;6;-2;4;80246
50097;7;32;1;75852
358163;3;1;1;7104
335638;1;42;1;12329
276525;3;9;2;21027
270590;2;8;2;20517
510335;2;35;2;27461
435334;4;23;2;20026
287021;6;32;4;18069
433006;5;33;6;18764
248188;6;43;1;11276
149195;5;2;1;7476
163483;3;32;1;1866
398665;4;25;2;18920
470343;1;39;2;25286
84068;5;9;2;20271
106252;5;30;2;30884
487304;1;8;1;24783
498682;5;28;3;15796
446191;1;30;2;31066
320072;4;4;3;30351
523431;4;9;2;20064
232170;5;18;1;29186
329171;1;22;1;16546
544596;5;30;1;30940
124343;2;1;1;7226
363183;7;33;1;16169
439880;7;4;1;9083
347790;3;22;1;17288
18336;7;28;1;28915
225756;3;2;1;7562
469134;4;32;3;19183
302946;6;22;3;19839
289205;6;7;1;25200
129457;5;43;2;11692
86137;7;41;1;14592
33188;7;30;2;30877
523251;6;2;1;7608
392118;5;9;3;19353
434005;7;32;4;18122
494665;1;9;1;19257
10220;2;31;2;76989
78141;2;23;2;21541
113599;5;39;2;15798
356744;4;39;3;25164
343731;6;18;1;32208
533234;1;28;1;15490
309210;1;32;1;17853
73972;3;34;1;15337
431852;1;34;6;19474
217534;3;8;1;20895
552142;6;11;2;90228
94906;4;35;3;17435
67788;7;23;4;20496
243819;6;42;4;11189
515320;4;18;1;37260
324856;6;10;2;89547
170418;5;9;2;19672
139294;2;19;2;32045
380272;2;32;1;76274
236648;6;29;4;30695
112751;4;34;2;27907
309737;2;23;4;18835
241399;3;1;1;7096
124030;4;34;5;18739
286750;5;20;2;30315
524414;7;19;2;6226
42451;4;1;1;7265
259083;1;23;3;19026
266320;4;31;2;18162
18922;5;13;2;8688
97777;4;23;4;20521
488933;3;34;4;18325
67214;2;2;1;7611
514229;1;10;1;15275
20352;4;28;3;17686
72598;1;33;4;2916
534916;7;21;3;24990
343368;3;12;1;90219
224510;6;26;1;87103
230014;3;30;2;78739
286132;1;1;1;7339
247365;5;39;1;24828
548048;3;32;2;19491
266782;7;35;1;17414
58382;4;28;1;8586
175989;5;2;1;7582
180836;5;30;1;31403
425541;2;21;2;8841
289957;1;24;2;16964
438482;5;19;1;31937
544714;4;15;2;11529
41741;4;31;2;76299
503394;6;9;2;20418
28556;1;21;3;27035
349949;6;9;2;21316
399900;5;32;1;77719
295652;6;23;5;20894
71372;1;9;1;15460
349966;1;1;1;7379
75505;1;33;7;20760
160082;3;31;3;18646
456924;1;9;1;20685
235705;3;18;1;28720
314417;7;33;1;2911
277910;1;23;5;16813
403715;7;38;7;3978
204727;3;11;1;91916
313486;2;30;2;31051
514350;1;39;3;24970
201653;2;35;2;17553
216575;5;2;1;7869
27210;4;30;1;29562
494496;6;32;4;18069
512662;2;1;1;7246
257315;7;31;1;18084
210054;1;19;2;29831
489324;4;7;2;27041
151094;3;43;2;11828
110641;1;31;3;18152
300153;5;11;1;13746
24702;4;36;1;26906
228030;1;15;2;3309
444198;1;1;1;7305
34542;3;11;2;10054
43258;1;39;1;25826
465384;1;2;1;7622
471822;2;1;1;7412
251731;4;33;3;28186
475411;5;3;2;31819
303265;3;19;1;31287
91749;6;31;1;12005
527157;1;39;2;25069
472352;1;32;4;18228
68969;7;39;1;15951
195552;5;2;1;7454
119814;2;31;4;18331
159093;1;20;2;29565
86589;1;29;4;30964
399271;4;39;1;24682
438766;7;31;2;29682
96713;3;5;1;29073
504956;3;2;1;7201
363350;7;21;2;27077
155671;4;23;4;20429
351765;1;30;1;30479
278785;5;31;1;76516
528788;2;8;1;22474
27505;3;37;1;25705
352418;1;34;1;19953
-3040;3;14;2;8686
295951;1;22;1;18004
24154;3;30;1;30980
62273;7;9;2;18298
342690;2;23;5;19148
485885;5;30;1;30874
336362;7;9;1;20677
470322;1;31;4;18588
527651;4;24;1;15813
326957;6;43;5;11351
112420;2;21;2;26894
503887;7;32;4;18246
382653;3;1;1;7143
88616;2;42;1;13049
213198;1;1;1;7420
520758;3;9;2;19584
390473;1;31;4;18721
3369;7;17;2;7576
85642;1;31;1;17701
536148;1;1;1;7431
494009;2;6;1;10864
285521;7;22;2;24090
209625;1;31;1;76535
420904;2;31;1;76961
356033;4;32;4;18352
51163;2;3;1;8824
460280;5;3;1;9197
118828;6;43;1;11472
161349;4;21;5;15108
422760;2;31;5;18504
444480;6;1;1;7311
170957;5;43;4;11173
159115;3;2;1;7980
269843;1;9;1;20395
207903;1;1;1;7128
182385;1;9;1;21033
273584;4;23;1;18114
526735;4;33;2;28460
197730;1;33;1;20478
445293;5;18;1;38959
537342;6;24;5;18849
195056;7;35;1;27067
171979;7;19;1;28421
240302;7;31;2;27492
828;6;19;3;8843
527385;5;9;1;15374
193389;1;31;3;17913
332605;3;2;1;7655
143698;7;32;2;2459
511664;4;1;1;7220
413544;4;22;4;22466
430650;2;8;3;23147
151155;5;29;2;31156
476897;2;9;1;18602
178810;5;4;1;9033
466658;4;32;3;28747
134753;1;35;4;16484
12762;3;23;3;18613
482759;5;2;1;7576
235217;5;11;1;10105
230051;3;1;1;7225
108476;1;2;1;7705
184262;3;31;7;18627
63285;1;10;3;19304
177966;7;25;1;29817
473414;4;9;1;20010
304019;6;34;4;18799
165243;5;30;1;81085
175304;2;36;1;25824
194798;1;2;1;7626
20876;1;22;5;21741
376177;2;34;6;19506
456959;5;35;2;17409
154163;2;23;2;17306
405463;6;19;2;31365
9287;4;30;1;30951
472662;6;31;3;18156
91612;3;33;3;3154
297530;4;27;1;7003
524822;6;9;2;20204
81811;7;32;2;17837
460276;5;32;4;18041
537336;1;22;2;15517
533577;4;29;3;31189
514380;5;9;1;19805
330874;4;23;4;19816
65129;6;1;1;7368
62244;3;31;2;76386
174583;4;20;3;30917
218043;5;8;1;20512
82054;7;2;1;7350
18951;3;12;2;11485
454147;6;31;2;76845
231097;2;15;2;9388
418519;2;39;2;25483
209538;3;44;2;11581
180014;1;42;1;11185
530497;7;9;2;19879
424333;3;29;1;30814
458795;1;43;5;11678
390214;4;9;2;19372
427319;7;8;1;20552
498154;1;31;4;18446
534944;6;1;1;7178
289597;4;2;1;7599
187012;4;31;1;18872
540370;2;33;1;28719
493262;4;35;2;17831
200381;1;1;1;7273
423718;1;34;1;5960
399867;6;29;3;30935
517269;5;9;2;19802
100052;1;23;6;19933
510756;4;1;1;7422
10066;6;9;2;19473
472767;6;30;2;34916
470438;7;15;2;9338
179890;7;1;1;7086
153967;3;43;5;11352
345620;7;31;3;29931
528881;2;22;1;21835
524270;4;2;1;7580
538433;1;23;2;15233
86229;1;2;1;7546
260223;7;18;2;8006
520171;1;9;2;19525
383671;2;10;3;19831
368219;4;21;2;9779
458247;1;15;2;7430
262337;2;9;2;20554
530003;2;10;2;19071
326707;7;9;1;13118
413551;3;23;4;18207
13811;1;21;2;25167
113872;4;43;1;11714
314888;6;8;2;24296
489009;7;19;4;22864
240405;1;20;1;29757
46549;2;19;2;36025
202877;6;34;2;17131
216481;3;29;1;30122
521089;3;32;2;18056
255484;1;11;1;89610
107225;3;2;1;7618
10942;4;30;1;30909
256377;1;23;1;21453
136985;2;32;1;2840
194850;4;31;3;18333
176267;1;42;1;14936
149622;2;31;4;18267
354230;5;8;1;24067
528788;6;39;2;24852
501355;1;14;2;5514
319573;1;11;1;89798
124625;6;31;2;76216
474065;3;32;5;18181
432145;1;9;2;20173
526937;7;30;2;31073
33541;4;22;3;21205
448557;5;11;2;89182
83724;1;31;1;76697
14509;5;29;3;30726
45715;6;22;5;24714
171715;3;23;3;19569
486919;6;32;4;17666
528996;2;10;3;19351
347762;3;9;1;18231
185578;7;12;2;27219
153211;7;39;1;25142
16737;4;32;1;76012
398170;1;29;4;30961
223417;1;29;2;30973
432881;2;1;1;7290
531583;5;1;1;7084
54314;1;9;1;20676
357569;3;34;6;5261
99896;2;31;3;18025
79702;7;33;1;2886
285789;2;19;1;30073
131996;6;9;1;22230
280548;1;19;1;28539
177596;6;30;1;30669
51446;5;36;1;19288
186561;2;31;2;18310
45727;5;23;3;20550
163344;7;10;2;11004
134272;5;23;4;17312
270916;3;30;2;17518
295752;7;21;2;9319
383121;4;39;1;25214
561468;3;21;3;20246
86123;6;20;3;28649
352451;1;29;1;31666
87873;1;23;5;19542
322822;4;32;1;2844
301504;2;32;5;18294
344690;6;8;2;22420
225738;3;32;4;18213
201151;1;32;3;17951
79147;1;33;1;86878
233179;3;32;2;76551
246073;3;27;3;18816
413880;2;13;1;10053
359561;5;19;2;29973
226329;1;22;1;22539
16879;3;9;2;19789
241609;6;29;2;81395
524311;1;9;2;20021
66302;4;33;2;83314
407945;4;9;3;19976
547195;3;19;2;30633
124563;3;17;1;38680
459771;4;20;3;8139
299298;6;9;2;21424
538342;5;9;2;20362
426935;2;23;2;17391
553578;2;32;2;26696
317452;2;9;2;19224
66187;2;32;1;78312
221966;4;2;1;7588
467889;5;39;1;25304
538596;1;1;1;7300
418310;4;9;2;21517
256594;2;30;1;31002
274534;7;19;2;29359
84500;7;1;1;7254
296167;4;32;3;18330
322521;3;31;4;18380
85602;7;32;2;17834
93173;4;2;1;7637
133037;3;31;1;30084
463650;4;43;2;11401
60579;7;20;4;29206
533813;4;9;2;21218
515047;4;9;2;24258
446671;3;2;1;7841
459153;1;23;3;19366
262462;4;20;1;28445
527387;7;1;1;7004
136251;3;32;1;3294
87262;6;32;2;29316
396692;4;31;3;18199
205866;5;23;5;19017
289572;3;41;3;12639
378324;1;31;7;18875
261273;2;1;1;7112
552377;5;32;2;17547
341174;1;2;1;7611
149486;7;1;1;6986
517776;2;39;1;25181
129384;7;31;2;29883
251564;7;9;2;19395
87073;7;2;1;7487
13429;3;8;2;68541
304054;2;40;1;16158
2194;3;19;1;29604
11199;5;30;2;30652
197361;3;43;2;11681
25407;2;22;1;24712
509575;4;43;1;11887
385018;6;9;1;20392
119456;6;6;2;84330
155332;7;36;1;26562
347947;2;32;1;13902
16797;4;20;1;26563
74269;3;32;3;2561
512637;1;29;4;31062
100848;2;34;3;19028
84644;7;1;1;7084
226854;3;32;2;78176
345655;2;30;3;17814
190424;1;32;3;18038
354441;4;23;5;19793
127299;3;22;2;23603
512627;3;17;2;27981
372954;7;26;3;18042
274497;5;1;1;7114
212082;6;32;2;19748
457984;4;32;2;17990
363295;2;32;6;1701
381094;3;26;4;18716
47154;1;20;1;26829
345437;2;32;2;17832
206700;3;2;1;7361
171316;6;28;3;18375
134074;4;1;1;7341
431466;7;2;1;7876
501233;7;31;2;77925
101004;4;30;3;35229
441513;3;5;3;84445
491626;3;18;2;5877
265212;4;9;2;18570
169250;1;21;5;20655
87763;6;1;1;7292
460733;7;9;2;20046
256751;6;22;4;22461
87280;4;1;1;7316
173904;3;22;3;20979
201835;1;42;3;12497
17283;7;11;2;14184
416095;1;32;4;18084
488071;4;24;1;30059
71138;4;27;3;18911
252118;6;32;1;76412
153591;3;18;2;6225
316458;4;33;7;18749
223200;1;23;6;20091
262089;1;26;4;18849
41304;7;30;2;17537
530005;1;9;2;20609
46628;6;33;1;15891
502425;4;23;4;20535
144010;2;9;2;14419
242394;3;10;1;18096
398534;1;30;1;31158
425872;2;30;2;31255
467873;3;9;2;20833
232179;2;2;1;7508
238062;2;14;2;6383
180817;5;35;3;17794
255582;7;31;1;17974
338118;3;34;2;19634
10307;1;34;3;28203
116330;1;33;6;23272
216390;6;32;3;18136
372996;2;19;2;30719
-3426;4;12;2;9137
550033;7;23;5;19734
179080;4;44;7;10745
557377;4;22;4;20645
347073;3;8;1;12556
74897;3;25;3;19409
244110;6;32;1;2150
488991;6;30;2;78296
421798;2;1;1;7111
85392;2;9;1;19583
443024;7;33;4;3246
136238;3;32;2;20473
119308;1;23;4;21195
100549;2;31;2;18265
523434;6;37;3;25559
391010;1;31;4;18547
426361;2;37;7;15207
378772;4;33;2;4262
272965;4;18;2;9460
486162;6;31;2;76534
347614;7;35;1;17603
267139;2;23;4;20226
546430;5;39;1;15789
162494;3;23;2;19478
530030;4;10;2;19507
286716;2;9;2;19348
164726;4;1;1;7289
242257;3;30;3;31290
548614;3;21;4;25402
87256;5;2;1;7690
497127;2;29;4;30841
215159;4;39;1;25146
167870;2;5;1;9904
139119;1;33;1;3583
327875;4;23;4;20351
108045;1;33;3;80035
283411;2;10;1;12381
543647;2;39;1;24460
497779;6;9;1;20262
491146;7;15;2;3161
529349;7;9;2;19184
234558;6;26;2;88416
57600;5;6;2;54375
318952;3;43;1;11352
-5424;4;14;2;34396
426759;3;38;1;24397
158177;1;23;5;17922
47384;1;34;2;24558
360036;6;10;1;87111
537445;3;23;6;21122
357115;5;30;1;30351
89992;2;35;2;28030
399885;3;10;2;90648
479792;2;30;3;30785
278864;2;31;1;29200
349960;1;9;2;19999
402040;5;32;3;17622
451204;1;19;2;11797
358711;4;11;2;87568
248089;4;3;1;9099
358775;5;32;3;17998
259468;4;23;4;20190
121499;6;34;5;18190
308792;1;31;5;18207
521643;1;2;1;7728
375195;1;33;2;23258
51178;6;33;1;75719
222067;7;25;2;18616
370230;3;43;1;11765
311122;6;22;2;21788
37180;5;31;2;79462
256106;1;31;2;76566
201822;1;34;4;19823
226591;7;37;2;6377
98839;5;32;2;18097
283495;6;10;1;18549
185279;1;30;2;31213
113511;7;31;4;18802
70087;7;30;2;30858
354778;6;19;2;30281
500134;2;10;1;11794
139785;4;28;2;83374
20403;1;28;3;17201
519863;3;9;1;21195
185542;3;1;1;7426
312712;6;29;4;30682
471316;1;10;2;19464
389738;3;30;1;31251
510584;1;39;2;25533
278136;5;33;1;4376
119468;2;19;2;7442
484353;5;31;4;18128
450317;1;9;2;19354
456818;1;11;1;88132
419916;6;28;4;32688
505213;7;2;1;7413
180453;2;21;3;27672
51085;2;10;2;20147
519490;6;9;1;19865
113581;7;30;2;31093
142419;6;31;2;77045
425924;4;32;4;17851
166808;1;1;1;7274
554961;3;22;4;19992
521357;3;1;1;7042
65274;5;23;6;21026
459498;1;10;1;17454
537144;2;31;5;18554
141967;3;43;2;11279
246115;4;10;1;17904
125781;5;32;1;19152
76088;3;34;1;6024
268466;2;13;2;7188
446931;5;29;5;30446
523447;3;43;1;10956
438609;1;30;2;30987
94491;4;1;1;7226
100756;1;1;1;7559
560489;3;23;4;19999
121630;4;43;1;12011
304778;4;23;6;19880
301894;3;35;3;16921
292661;4;23;5;19726
235824;3;34;1;20215
512452;6;20;2;9567
253854;1;33;5;18436
464131;7;11;2;90710
478256;6;1;1;7147
31096;2;3;3;32516
292779;4;31;2;76780
421722;6;4;2;87743
187159;2;31;1;18110
105763;6;31;3;18493
348533;4;33;2;23070
355456;3;23;6;19789
453694;3;24;2;19685
510665;6;31;2;76877
386545;7;5;2;31070
349961;3;32;3;18162
230952;1;31;5;18930
272160;7;10;2;21239
58602;4;25;2;89200
169766;4;31;1;76718
312522;2;8;1;12988
98959;6;31;1;76764
309299;5;8;2;22875
508290;4;9;1;21571
500180;4;29;2;82460
119144;2;31;4;18056
353494;2;43;1;92715
95926;4;1;1;7178
324231;4;1;1;7389
315415;1;9;2;25000
110483;4;2;1;7793
238425;3;33;1;76035
470331;1;32;3;17564
309465;1;8;1;21952
528574;6;23;1;23020
440195;6;31;1;76702
529044;1;14;2;5800
232448;2;31;4;18667
383021;2;31;4;18487
501678;7;32;2;17808
532498;3;32;3;17913
110521;5;30;2;79204
538585;4;9;2;20546
61014;6;30;2;31075
214842;3;16;2;4610
492088;3;34;1;4375
314517;2;34;1;22985
186734;6;9;1;20982
72705;2;32;2;2565
386715;2;9;1;21549
524418;7;39;2;25099
84600;7;1;1;6921
85299;1;8;1;21054
212088;1;23;1;92582
290626;3;43;1;11777
162272;6;43;3;11642
363732;4;20;1;30699
511947;3;9;2;19888
349826;4;2;1;7615
379913;3;29;3;31105
323312;2;35;1;13432
425866;1;23;5;19887
48529;1;31;5;18384
516725;4;42;1;10758
507533;2;21;2;23730
471393;7;31;2;18218
297684;3;1;1;7413
128226;2;31;1;76804
210493;3;23;2;20290
274331;6;31;2;19145
288144;7;21;2;26389
525204;1;10;1;20214
65351;2;23;4;20083
415581;6;31;1;77106
441587;3;26;3;16298
222227;3;44;6;10722
263592;6;26;2;85410
47317;2;31;1;29423
265107;2;43;2;11089
411609;6;22;1;23875
262022;6;10;2;85145
84097;3;34;3;17377
346311;4;39;1;24997
501272;4;8;2;22703
71725;7;34;1;4199
386710;5;19;1;28271
402450;7;22;2;20555
190940;5;2;1;7679
521845;5;23;2;15808
194015;6;42;1;104036
413143;5;29;1;4424
458222;1;32;4;17915
15792;6;29;3;30715
402423;5;30;3;30923
320131;7;39;1;24839
525456;2;23;5;20451
65103;3;1;1;7355
63762;2;1;1;7257
29879;2;31;2;76665
450010;6;10;3;19856
26351;3;28;2;17632
527037;7;9;2;19617
354726;2;22;4;22058
518723;2;9;3;19416
533729;4;9;2;21497
376951;6;30;1;30845
489480;7;9;2;20646
540195;5;9;3;19450
311341;1;33;3;28440
156087;7;39;3;24715
388834;5;38;2;24936
519723;3;22;2;23189
280320;6;31;1;18105
225350;1;2;1;7587
492063;1;9;2;21387
484473;5;34;5;18502
412955;7;35;2;17460
203475;2;9;2;19821
161833;1;21;2;27309
333853;1;9;2;19584
488968;4;1;1;6986
275468;6;27;3;18483
344182;2;36;2;5466
425909;2;18;2;31931
265702;6;16;5;23931
349556;2;9;1;19597
551915;7;31;1;16939
470714;2;31;2;77186
359543;1;22;2;22996
80888;6;33;2;7272
378888;4;35;7;24628
76786;5;31;1;18337
235268;4;1;1;7423
148652;5;31;2;17881
211731;2;42;1;11116
359479;6;32;3;18161
372650;7;32;1;2030
512201;1;40;1;12446
407335;4;1;1;7151
486561;7;10;2;19277
43715;5;23;4;20491
299089;3;20;2;26776
510386;1;9;1;18780
218686;4;33;1;3718
349746;2;8;1;24454
44521;7;4;1;31437
500859;4;31;2;76675
198607;1;31;1;76282
375878;6;31;1;77003
495764;6;35;1;27208
264620;3;43;1;11515
388517;3;39;2;24954
388469;4;20;1;27838
361050;4;19;3;30159
299334;4;9;2;14566
249916;4;30;1;30980
283071;3;30;1;30936
134597;1;2;1;7628
469054;3;32;5;18223
214754;6;30;2;31000
193313;1;19;2;32330
241720;2;43;1;11613
168808;7;10;1;15004
336737;2;22;1;23621
413702;7;39;2;25234
74221;1;18;2;9270
536644;5;37;4;25709
226489;6;9;2;16275
165368;4;32;1;16468
326183;2;1;1;7222
109620;1;32;1;2610
111342;4;35;2;18116
87726;4;1;1;7405
202536;7;33;1;4430
383745;7;32;2;17888
473391;3;3;1;8239
88858;3;2;1;7521
262416;4;21;1;25534
99568;4;30;1;30969
392540;5;31;4;18774
263080;6;25;1;10950
80991;7;32;4;17653
328636;1;9;2;22836
204859;2;2;1;7776
104719;1;23;5;20205
505538;2;9;2;20391
533457;4;35;1;17720
233222;1;31;1;18621
459230;2;19;1;30024
259649;5;9;2;19604
129536;4;1;1;7435
445450;2;30;1;30866
123758;2;23;5;20435
176378;5;30;2;30914
479101;4;15;2;1754
160821;4;9;2;20325
485992;2;9;2;20882
389278;1;39;3;24945
379488;4;11;2;91873
166776;2;33;7;3731
36414;3;38;6;28647
282941;5;4;2;42140
209866;3;32;4;18118
400254;3;31;3;18461
388368;2;9;2;19506
265925;3;26;1;13368
287873;2;5;1;10362
555781;6;21;6;24139
381491;3;35;2;23105
527130;1;30;1;31100
185250;1;11;1;91452
383619;6;32;2;18124
111289;1;17;2;8620
